2650	120	168	876	500	2	2	11	42	68	52	71	66	72	77	73	41	94	67	98
4047	196	252	12	0	-3	3	1	67	95	83	97	106	95	124	92	79	138	115	137
5489	441	547	0	0	2	2	3	138	270	189	274	249	276	294	274	175	399	259	399
5926	116	143	19	0	-8	-5	4	39	49	49	50	63	51	74	51	45	77	63	79
5934	132	164	39	0	7	-10	4	45	56	58	57	74	58	87	58	54	89	74	89
7382	124	172	144	37	6	6	6	40	70	53	72	69	74	81	74	47	97	70	99
8497	156	218	79	9	5	-10	11	56	87	70	91	88	94	101	95	56	124	87	129
9280	168	231	184	49	-4	1	0	55	99	71	100	93	99	110	98	69	136	101	135
9688	172	236	61	0	30	-4	3	61	94	76	96	95	96	106	94	73	133	98	132
11560	156	211	59	0	-2	2	-3	53	85	67	85	85	84	99	82	65	123	93	120
11618	212	296	105	124	6	4	5	72	122	91	125	115	127	133	127	81	170	118	172
11619	184	244	0	0	7	6	6	43	73	62	76	87	78	105	78	50	119	92	122
11629	328	419	82	0	5	2	2	104	150	136	154	178	154	207	151	124	230	192	229
11720	132	171	116	0	8	4	10	46	62	58	65	76	68	88	68	49	95	76	99
11723	240	336	363	203	1	-8	-2	76	145	99	146	129	143	151	139	92	197	142	193
11724	296	414	150	187	-7	10	7	101	178	127	181	166	185	194	185	112	243	173	248
11750	155	227	95	0	4	-9	4	54	87	69	90	92	91	106	89	61	131	96	131
11769	799	1056	6	0	2	6	10	286	424	353	434	446	448	509	450	307	619	447	634
11786	192	268	592	220	0	-9	3	63	113	80	115	103	117	121	115	73	156	108	156
11797	136	190	357	55	0	1	-2	43	83	56	84	75	83	89	81	56	119	80	118
11809	237	330	780	284	7	7	-1	78	142	99	144	129	142	149	139	94	194	138	191
11820	163	220	0	0	4	-6	-1	52	86	66	86	86	85	101	84	63	126	93	125
11832	344	483	1123	253	1	-4	-4	115	210	142	210	185	201	213	194	144	289	200	280
11857	176	224	385	0	9	-1	12	62	78	76	82	94	88	110	91	62	112	95	122
11865	236	330	648	2	-10	-5	-3	77	148	96	147	126	144	149	141	91	194	144	190
11873	172	240	765	68	-9	-5	-14	60	112	73	109	92	100	108	93	80	148	106	138
11875	396	554	160	66	1	-2	-5	125	244	165	242	214	233	251	227	155	326	241	312
11892	412	572	131	0	-1	-6	-4	136	247	174	247	221	238	258	231	166	337	253	327
11897	127	201	673	0	6	4	-1	48	86	61	86	80	85	93	84	57	118	89	117
11962	132	184	20	103	-1	-5	8	46	77	58	79	76	83	89	83	50	113	78	118
11971	593	831	1995	745	-8	-6	0	193	355	243	360	317	348	377	345	239	487	341	485
11979	176	246	229	176	-4	7	-3	57	106	72	105	96	102	112	100	71	145	106	141
11984	172	240	270	115	6	4	4	56	99	73	101	94	102	111	100	62	137	102	138
11992	180	252	578	191	-1	6	2	63	106	77	107	100	106	115	106	74	145	103	145
11993	300	406	193	194	7	-10	5	101	178	131	182	168	184	195	182	112	248	177	249
12040	568	752	344	0	7	8	2	214	312	262	317	321	316	363	308	266	432	355	428
12090	156	218	547	80	4	-3	9	54	90	69	94	88	97	102	98	59	127	86	131
12100	308	428	90	0	-4	7	13	106	171	129	178	167	184	192	186	112	240	166	250
12101	188	262	359	30	-4	0	2	63	112	79	113	104	109	120	106	73	156	117	152
12146	492	685	1741	365	0	2	5	162	288	211	297	277	301	330	297	181	403	297	406
12148	180	252	174	179	-3	-5	-2	62	108	78	109	101	106	118	103	72	148	114	145
12164	308	430	278	411	5	-1	0	103	183	132	184	166	181	193	179	117	248	183	245
12178	149	149	0	811	-5	-4	6	39	85	55	86	79	89	93	89	52	124	87	126
12179	124	172	580	309	-1	-7	-8	41	75	51	73	65	70	77	67	52	101	76	97
12186	812	1136	542	13	-5	-2	7	302	481	362	487	467	495	534	494	323	664	496	675
12195	220	308	447	147	-1	4	-2	70	134	92	134	122	133	144	129	83	186	141	181
12205	628	881	580	444	-3	-3	4	218	364	270	368	341	370	400	367	252	499	359	501
12209	136	190	404	195	-7	-8	-4	46	84	58	83	75	80	88	77	59	115	80	112
12224	544	763	502	206	-7	-6	-7	178	330	225	325	291	307	344	290	226	443	343	417
12251	1044	1460	1069	467	-1	-3	6	351	599	442	619	567	628	662	628	379	836	602	859
12277	144	200	687	618	6	-4	0	47	84	60	85	79	84	91	82	58	118	83	117
12306	396	554	841	799	-1	-5	-3	137	250	169	249	219	244	252	239	163	325	238	318
12307	597	837	2051	1672	-4	-4	-5	198	360	252	359	333	350	390	342	257	493	367	483
12308	652	912	1244	428	-8	2	10	231	361	281	371	354	387	411	390	240	498	372	519
12327	224	312	335	80	5	0	8	77	130	95	132	120	137	138	137	82	173	128	178
12331	612	777	243	183	8	-3	-1	210	374	262	376	341	368	400	359	239	498	378	487
12338	208	290	1049	411	5	-6	7	72	125	89	128	115	128	133	128	83	168	112	169
12350	348	486	339	169	8	-5	2	114	201	149	206	195	206	228	202	125	280	211	280
12352	356	498	622	236	-5	-10	10	122	204	154	213	199	222	234	221	126	278	213	291
12372	625	878	1215	616	-9	-10	-5	207	385	269	383	356	374	425	359	269	532	404	518
12413	432	604	208	34	5	-7	-2	140	261	179	261	227	258	263	253	180	362	244	358
12416	332	464	293	38	6	-6	13	115	189	145	196	183	206	208	208	114	257	181	271
12421	380	532	1204	200	-6	8	-2	122	234	159	235	203	229	239	223	160	321	218	315
12446	152	212	849	1139	9	-4	-9	47	94	62	93	81	88	95	85	65	134	96	128
12474	136	190	686	314	2	4	1	43	84	55	83	73	82	85	79	51	110	77	108
12494	213	299	920	355	-1	-1	1	72	127	90	128	114	128	134	125	83	169	123	169
12550	788	1102	1268	287	-6	-6	-8	262	534	332	518	452	478	527	455	355	723	537	673
12574	845	1183	2256	235	-1	10	-8	257	521	334	517	432	498	504	472	351	708	502	679
12600	220	262	55	58	5	6	5	72	129	93	132	121	134	141	134	78	178	129	180
12616	321	449	1662	922	3	1	-2	118	196	144	197	181	195	202	193	136	262	196	260
12640	600	762	409	0	-9	-1	-3	218	274	271	270	348	260	406	248	267	401	388	384
12641	545	642	0	0	-2	2	5	169	241	219	247	291	252	343	249	191	396	306	405
12642	344	480	377	79	6	10	-4	113	217	140	216	177	208	202	201	142	281	203	270
12643	312	407	148	0	4	8	7	113	150	139	154	176	159	201	160	122	218	182	223
12646	232	324	814	109	-10	-6	2	72	129	93	131	125	137	145	136	90	185	132	188
12648	344	451	550	0	0	-6	-6	110	185	141	182	180	174	211	166	146	257	208	245
12652	148	206	593	50	-6	6	-7	48	92	62	90	80	86	95	83	62	123	94	117
12674	421	589	1566	301	-6	9	1	143	248	181	250	227	247	266	243	165	345	241	343
12675	736	1030	531	82	4	2	0	254	443	312	442	393	440	445	436	291	592	416	587
12678	240	330	234	0	1	-1	-2	84	143	103	142	129	137	152	133	97	193	145	189
12679	808	1130	198	640	1	-8	-1	267	500	336	505	453	498	524	482	336	680	479	673
12681	387	570	0	92	5	8	-2	111	245	152	247	202	245	238	240	146	339	222	335
12694	188	262	169	28	4	-5	11	67	108	84	111	104	116	121	117	68	151	106	158
12695	140	196	204	31	9	9	-7	44	88	58	87	76	83	89	81	59	122	85	117
12696	288	337	209	0	-7	-8	11	96	99	120	106	158	114	186	117	100	166	165	179
12697	124	172	405	117	-8	-10	6	42	77	51	77	64	77	74	77	48	102	68	102
12698	112	156	356	27	-10	-9	13	38	62	47	64	61	67	73	68	38	88	62	93
12699	108	150	251	70	-1	7	7	36	61	46	63	61	64	70	64	40	86	64	88
12700	208	290	349	6	-5	2	2	70	128	84	129	107	129	127	127	80	170	121	170
12701	172	240	285	31	1	10	-14	57	112	73	108	91	101	107	95	83	150	106	142
12703	180	252	329	32	-3	4	5	57	106	75	107	100	109	120	108	69	148	102	149
12705	192	268	52	133	5	-6	-6	63	118	83	117	113	112	131	108	80	161	124	154
12706	272	378	134	0	10	0	-7	89	166	115	165	150	159	173	154	115	230	166	222
12707	188	262	245	12	-8	3	-8	64	120	80	116	103	110	121	104	79	158	119	148
12708	216	302	207	39	-10	0	-11	65	133	85	130	112	123	135	115	98	175	136	165
12709	108	150	196	87	-8	-1	-11	35	68	45	66	58	61	67	58	47	88	67	82
12710	1008	1410	33	123	6	-7	11	361	577	443	595	553	611	633	615	371	786	560	807
12711	468	657	717	234	5	8	1	160	279	202	283	248	284	291	279	180	383	272	381
12715	752	1052	1240	282	7	-4	0	268	464	339	464	431	456	494	449	306	630	483	617
12718	332	467	580	560	6	-9	2	110	196	141	199	185	200	212	199	123	269	201	269
12720	296	414	2867	465	4	-1	0	94	178	123	180	164	179	192	176	105	245	178	244
12724	136	190	887	536	-5	1	5	46	81	58	82	78	84	91	84	54	108	82	110
12749	196	274	64	9	7	1	4	73	119	88	120	111	119	127	118	81	158	119	157
12751	1366	1438	0	0	0	6	8	417	430	547	438	723	459	847	472	479	801	707	825
12769	169	240	801	355	6	0	4	56	101	72	103	93	104	106	103	61	138	96	139
12785	441	620	1014	163	-1	-8	-7	146	271	184	268	241	258	286	248	186	375	274	363
12807	541	757	1142	285	-8	-9	-1	179	319	227	319	290	318	345	310	214	445	330	440
12814	356	475	201	0	-8	-1	-9	120	203	148	197	187	187	219	178	157	278	223	263
12817	557	781	672	38	7	-3	6	197	330	245	334	309	335	357	331	202	452	341	455
12823	1421	2022	1395	0	-5	-7	-3	605	607	748	604	964	556	1123	528	751	1024	1045	989
12838	581	816	1625	846	1	5	4	196	352	251	360	322	363	386	359	231	491	331	495
12916	384	536	321	325	10	8	0	128	229	164	232	207	232	241	229	153	319	218	317
12928	661	924	1983	523	-4	-4	7	218	393	277	402	368	409	436	407	232	554	394	567
12978	176	246	158	85	-1	-6	3	58	105	73	107	98	108	115	106	66	143	105	143
13021	449	626	2072	867	-5	-9	2	152	259	191	263	245	266	282	263	171	350	262	351
13027	312	433	628	634	1	9	1	101	184	132	186	172	184	202	181	126	255	180	254
13044	357	501	662	611	3	4	-11	111	229	147	224	192	213	228	197	162	310	216	295
13052	220	308	536	267	-9	-2	0	77	124	95	127	122	127	142	124	95	179	128	178
13086	517	700	989	0	7	9	3	180	278	227	285	288	288	331	285	204	395	307	398
13096	232	324	697	400	-9	8	2	79	140	98	140	130	138	153	136	91	195	134	193
13115	516	719	795	420	7	-8	0	171	310	220	309	283	301	322	296	217	422	300	413
13117	757	1061	1096	510	-5	-2	6	250	441	319	452	415	462	492	456	269	617	440	630
13158	226	358	2782	1323	-1	-4	3	89	150	112	152	143	153	167	150	99	208	154	207
13164	288	402	318	8	9	10	8	99	165	124	169	158	171	182	172	106	228	163	231
13166	248	346	134	38	-6	8	0	79	144	102	146	130	143	154	141	97	201	140	199
13167	212	296	230	124	-7	-1	4	75	125	92	129	116	128	136	127	84	169	124	172
13175	408	567	1659	188	2	8	0	137	248	174	248	225	243	262	241	162	340	243	338
13193	1537	2153	836	51	4	-3	9	557	876	676	896	842	925	957	931	591	1186	854	1221
13250	365	508	2009	910	-10	-1	15	130	191	160	201	205	211	243	216	127	275	199	292
13251	472	660	1187	861	-7	1	1	160	273	201	276	258	274	301	270	178	376	278	376
13259	257	361	1506	560	4	-9	5	83	151	107	155	140	157	163	155	99	210	141	212
13263	588	822	212	212	-3	-4	5	198	338	250	345	324	350	372	346	231	485	323	488
13266	568	794	436	20	7	-2	4	193	340	244	343	310	344	357	341	210	461	323	461
13293	1112	1553	638	108	-2	-1	3	392	645	480	654	619	660	730	657	446	887	674	889
13302	280	314	64	0	0	1	10	89	79	111	84	142	94	171	98	107	149	146	157
13303	156	218	240	147	4	-3	5	51	91	63	94	84	93	99	91	58	129	89	130
13314	156	218	228	368	4	-6	4	51	93	66	94	89	93	102	92	57	131	95	130
13315	208	290	302	223	0	8	4	69	122	88	124	116	125	133	124	78	168	123	169
13328	1052	1472	97	21	0	-2	-7	335	649	433	643	568	609	664	578	449	909	650	870
13349	885	1232	413	0	10	-4	8	318	512	395	529	482	540	558	538	347	704	500	721
13351	1192	1668	2197	155	-2	0	-3	428	737	519	745	655	731	756	713	512	985	710	969
13359	213	302	1557	315	-6	-2	-5	71	134	89	133	114	128	133	124	84	177	131	170
13361	977	1369	945	40	-6	-8	-12	339	634	409	621	512	575	590	545	448	827	616	770
13368	176	246	432	55	-6	6	5	56	98	73	100	99	103	118	102	67	142	106	145
13391	296	414	62	8	0	0	13	103	167	132	175	170	184	194	188	105	239	171	251
13396	260	364	1031	297	8	1	12	99	150	119	155	148	159	165	160	102	206	142	212
13401	493	691	372	353	5	9	2	147	289	199	293	264	296	313	293	177	398	283	401
13411	120	168	291	107	6	5	-4	40	73	51	73	66	71	75	69	51	100	74	96
13414	144	200	26	44	4	3	-5	47	88	61	88	78	85	91	83	60	119	89	115
13432	216	302	234	124	3	5	4	74	111	92	117	115	124	135	128	75	163	121	173
13434	384	536	1452	599	-3	-10	2	124	227	161	230	206	232	243	228	146	318	224	318
13442	536	753	1228	255	1	-4	-5	174	339	225	336	284	324	333	312	215	464	322	445
13461	752	1049	792	429	0	-1	10	244	422	315	439	413	456	488	456	262	584	422	608
13471	152	212	408	148	-5	-6	-4	53	92	65	92	82	89	96	88	63	123	95	120
13475	116	162	584	91	10	-7	-3	36	71	46	70	61	68	71	65	46	96	66	94
13500	432	604	568	95	-7	3	-16	155	277	187	266	230	242	265	223	208	353	282	315
13511	152	212	455	112	4	-6	15	56	85	70	89	88	94	100	97	56	123	80	129
13526	264	367	134	0	1	5	-13	87	164	110	160	137	152	162	145	121	217	159	208
